지점,지점명,일시,일 미세먼지 농도(㎍/㎥)
116,관악산,2016-08-28,8
116,관악산,2016-08-29,13
116,관악산,2016-08-30,23
116,관악산,2016-09-01,42
116,관악산,2016-09-02,23
116,관악산,2016-09-03,16
116,관악산,2016-09-04,25
116,관악산,2016-09-05,23
116,관악산,2016-09-06,39
116,관악산,2016-09-07,52
116,관악산,2016-09-08,40
116,관악산,2016-09-09,38
116,관악산,2016-09-10,37
116,관악산,2016-09-11,32
116,관악산,2016-09-12,25
116,관악산,2016-09-13,22
116,관악산,2016-09-14,26
116,관악산,2016-09-15,32
116,관악산,2016-09-16,41
116,관악산,2016-09-17,21
116,관악산,2016-09-18,17
116,관악산,2016-09-19,13
116,관악산,2016-09-20,16
116,관악산,2016-09-21,25
116,관악산,2016-09-22,31
116,관악산,2016-09-23,41
116,관악산,2016-09-24,45
116,관악산,2016-09-25,31
116,관악산,2016-09-26,31
116,관악산,2016-09-27,22
116,관악산,2016-09-28,21
116,관악산,2016-09-30,26
116,관악산,2016-10-01,35
116,관악산,2016-10-02,22
116,관악산,2016-10-03,11
116,관악산,2016-10-04,25
116,관악산,2016-10-05,19
116,관악산,2016-10-06,27
116,관악산,2016-10-07,18
116,관악산,2016-10-08,15
116,관악산,2016-10-09,15
116,관악산,2016-10-10,20
116,관악산,2016-10-11,33
116,관악산,2016-10-12,35
116,관악산,2016-10-13,28
116,관악산,2016-10-14,69
116,관악산,2016-10-15,53
116,관악산,2016-10-16,37
116,관악산,2016-10-17,33
116,관악산,2016-10-18,39
116,관악산,2016-10-19,45
116,관악산,2016-10-20,63
116,관악산,2016-10-21,17
116,관악산,2016-10-22,23
116,관악산,2016-10-23,8
116,관악산,2016-10-24,14
116,관악산,2016-10-25,11
116,관악산,2016-10-26,31
116,관악산,2016-10-27,29
116,관악산,2016-10-29,29
116,관악산,2016-10-30,21
116,관악산,2016-10-31,22
116,관악산,2016-11-01,21
116,관악산,2016-11-02,23
116,관악산,2016-11-03,34
116,관악산,2016-11-04,47
116,관악산,2016-11-05,43
116,관악산,2016-11-06,26
116,관악산,2016-11-07,25
116,관악산,2016-11-08,48
116,관악산,2016-11-09,35
116,관악산,2016-11-10,29
116,관악산,2016-11-11,45
116,관악산,2016-11-12,60
116,관악산,2016-11-13,41
116,관악산,2016-11-14,26
116,관악산,2016-11-15,51
116,관악산,2016-11-16,35
116,관악산,2016-11-17,57
116,관악산,2016-11-19,25
116,관악산,2016-11-20,29
116,관악산,2016-11-21,46
116,관악산,2016-11-22,36
116,관악산,2016-11-23,31
116,관악산,2016-11-24,22
116,관악산,2016-11-25,27
116,관악산,2016-11-26,22
116,관악산,2016-11-27,44
116,관악산,2016-11-28,39
116,관악산,2016-11-29,28
116,관악산,2016-11-30,23
116,관악산,2016-12-01,40
116,관악산,2016-12-02,25
116,관악산,2016-12-03,29
116,관악산,2016-12-04,42
116,관악산,2016-12-05,49
116,관악산,2016-12-06,19
116,관악산,2016-12-07,38
116,관악산,2016-12-08,22
116,관악산,2016-12-09,27
116,관악산,2016-12-10,27
116,관악산,2016-12-11,22
116,관악산,2016-12-12,22
116,관악산,2016-12-13,36
116,관악산,2016-12-14,39
116,관악산,2016-12-15,27
116,관악산,2016-12-16,21
116,관악산,2016-12-17,36
116,관악산,2016-12-18,18
116,관악산,2016-12-19,20
116,관악산,2016-12-20,31
116,관악산,2016-12-21,23
116,관악산,2016-12-23,31
116,관악산,2016-12-24,53
116,관악산,2016-12-25,27
116,관악산,2016-12-26,23
116,관악산,2016-12-27,30
116,관악산,2016-12-28,34
116,관악산,2016-12-29,29
116,관악산,2016-12-30,24
116,관악산,2016-12-31,37
116,관악산,2017-01-01,53
116,관악산,2017-01-02,66
116,관악산,2017-01-03,48
116,관악산,2017-01-04,42
116,관악산,2017-01-05,20
116,관악산,2017-01-06,22
116,관악산,2017-01-07,43
116,관악산,2017-01-08,22
116,관악산,2017-01-09,44
116,관악산,2017-01-10,23
116,관악산,2017-01-11,18
116,관악산,2017-01-12,26
116,관악산,2017-01-13,25
116,관악산,2017-01-14,41
116,관악산,2017-01-15,24
116,관악산,2017-01-16,39
116,관악산,2017-01-17,48
116,관악산,2017-01-18,79
116,관악산,2017-01-19,59
116,관악산,2017-01-20,44
116,관악산,2017-01-21,27
116,관악산,2017-01-22,57
116,관악산,2017-01-23,37
116,관악산,2017-01-24,29
116,관악산,2017-01-25,28
116,관악산,2017-01-26,40
116,관악산,2017-01-27,76
116,관악산,2017-01-28,21
116,관악산,2017-01-29,16
116,관악산,2017-01-30,29
116,관악산,2017-01-31,18
116,관악산,2017-02-01,29
116,관악산,2017-02-02,22
116,관악산,2017-02-03,57
116,관악산,2017-02-04,37
116,관악산,2017-02-05,27
116,관악산,2017-02-06,32
116,관악산,2017-02-07,35
116,관악산,2017-02-08,44
116,관악산,2017-02-09,37
116,관악산,2017-02-10,26
116,관악산,2017-02-11,24
116,관악산,2017-02-12,23
116,관악산,2017-02-13,27
116,관악산,2017-02-14,39
116,관악산,2017-02-15,42
116,관악산,2017-02-16,37
116,관악산,2017-02-17,39
116,관악산,2017-02-18,24
116,관악산,2017-02-19,37
116,관악산,2017-02-20,35
116,관악산,2017-02-21,32
116,관악산,2017-02-22,29
116,관악산,2017-02-24,23
116,관악산,2017-02-25,33
116,관악산,2017-02-26,33
116,관악산,2017-02-27,27
116,관악산,2017-02-28,27
116,관악산,2017-03-01,42
116,관악산,2017-03-02,19
116,관악산,2017-03-03,34
116,관악산,2017-03-04,29
116,관악산,2017-03-05,44
116,관악산,2017-03-06,28
116,관악산,2017-03-07,29
116,관악산,2017-03-08,35
116,관악산,2017-03-09,34
116,관악산,2017-03-10,32
116,관악산,2017-03-11,42
116,관악산,2017-03-12,60
116,관악산,2017-03-13,46
116,관악산,2017-03-14,40
116,관악산,2017-03-15,31
116,관악산,2017-03-16,44
116,관악산,2017-03-17,53
116,관악산,2017-03-18,44
116,관악산,2017-03-19,59
116,관악산,2017-03-20,66
116,관악산,2017-03-21,65
116,관악산,2017-03-22,38
116,관악산,2017-03-23,70
116,관악산,2017-03-24,45
116,관악산,2017-03-25,50
116,관악산,2017-03-26,43
116,관악산,2017-03-27,55
116,관악산,2017-03-28,57
116,관악산,2017-03-29,43
116,관악산,2017-03-30,52
116,관악산,2017-03-31,54
116,관악산,2017-04-01,20
116,관악산,2017-04-02,37
116,관악산,2017-04-03,51
116,관악산,2017-04-04,50
116,관악산,2017-04-05,28
116,관악산,2017-04-06,11
116,관악산,2017-04-07,30
116,관악산,2017-04-08,41
116,관악산,2017-04-09,28
116,관악산,2017-04-10,18
116,관악산,2017-04-11,47
116,관악산,2017-04-12,57
116,관악산,2017-04-13,58
116,관악산,2017-04-14,35
116,관악산,2017-04-15,45
116,관악산,2017-04-16,34
116,관악산,2017-04-17,24
116,관악산,2017-04-18,24
116,관악산,2017-04-20,54
116,관악산,2017-04-21,50
116,관악산,2017-04-22,45
116,관악산,2017-04-23,34
116,관악산,2017-04-24,28
116,관악산,2017-04-25,40
116,관악산,2017-04-26,35
116,관악산,2017-04-27,33
116,관악산,2017-04-28,44
116,관악산,2017-04-29,41
116,관악산,2017-04-30,72
116,관악산,2017-05-01,80
116,관악산,2017-05-02,78
116,관악산,2017-05-03,52
116,관악산,2017-05-04,40
116,관악산,2017-05-05,37
116,관악산,2017-05-06,144
116,관악산,2017-05-07,76
116,관악산,2017-05-08,152
116,관악산,2017-05-09,85
116,관악산,2017-05-10,26
116,관악산,2017-05-11,56
116,관악산,2017-05-12,50
116,관악산,2017-05-13,32
116,관악산,2017-05-14,44
116,관악산,2017-05-15,35
116,관악산,2017-05-16,23
116,관악산,2017-05-17,26
116,관악산,2017-05-18,34
116,관악산,2017-05-19,28
116,관악산,2017-05-20,19
116,관악산,2017-05-21,21
116,관악산,2017-05-22,33
116,관악산,2017-05-23,23
116,관악산,2017-05-24,17
116,관악산,2017-05-25,31
116,관악산,2017-05-26,20
116,관악산,2017-05-27,23
116,관악산,2017-05-28,35
116,관악산,2017-05-29,50
116,관악산,2017-06-01,25
116,관악산,2017-06-02,22
116,관악산,2017-06-03,23
116,관악산,2017-06-04,22
116,관악산,2017-06-05,21
116,관악산,2017-06-06,16
116,관악산,2017-06-08,30
116,관악산,2017-06-09,46
116,관악산,2017-06-10,35
116,관악산,2017-06-11,23
116,관악산,2017-06-12,24
116,관악산,2017-06-13,27
116,관악산,2017-06-14,28
116,관악산,2017-06-15,38
116,관악산,2017-06-16,50
116,관악산,2017-06-17,38
116,관악산,2017-06-18,28
116,관악산,2017-06-19,33
116,관악산,2017-06-20,33
116,관악산,2017-06-21,38
116,관악산,2017-06-22,28
116,관악산,2017-06-23,34
116,관악산,2017-06-24,29
116,관악산,2017-06-25,28
116,관악산,2017-06-26,18
116,관악산,2017-06-27,24
116,관악산,2017-06-28,34
116,관악산,2017-06-29,36
116,관악산,2017-06-30,41
116,관악산,2017-07-01,39
116,관악산,2017-07-02,8
116,관악산,2017-07-03,11
116,관악산,2017-07-04,22
116,관악산,2017-07-05,33
116,관악산,2017-07-06,40
116,관악산,2017-07-07,12
116,관악산,2017-07-08,10
116,관악산,2017-07-09,23
116,관악산,2017-07-11,29
116,관악산,2017-07-12,31
116,관악산,2017-07-13,38
116,관악산,2017-07-14,35
116,관악산,2017-07-15,10
116,관악산,2017-07-16,12
116,관악산,2017-07-17,14
116,관악산,2017-07-18,19
116,관악산,2017-07-19,34
116,관악산,2017-07-20,44
116,관악산,2017-07-21,42
116,관악산,2017-07-22,39
116,관악산,2017-07-23,21
116,관악산,2017-07-24,18
116,관악산,2017-07-25,20
116,관악산,2017-07-27,27
116,관악산,2017-07-29,10
116,관악산,2017-07-30,19
116,관악산,2017-08-01,17
116,관악산,2017-08-02,26
116,관악산,2017-08-03,21
116,관악산,2017-08-04,24
116,관악산,2017-08-05,24
116,관악산,2017-08-06,21
116,관악산,2017-08-07,24
116,관악산,2017-08-08,31
116,관악산,2017-08-09,28
116,관악산,2017-08-13,13
116,관악산,2017-08-14,7
116,관악산,2017-08-17,12
116,관악산,2017-08-19,24
116,관악산,2017-08-21,9
116,관악산,2017-08-27,18
116,관악산,2017-08-28,25
116,관악산,2017-08-31,31
116,관악산,2017-09-01,19
116,관악산,2017-09-02,26
116,관악산,2017-09-03,33
116,관악산,2017-09-06,28
116,관악산,2017-09-07,30
116,관악산,2017-09-08,37
116,관악산,2017-09-09,46
116,관악산,2017-09-10,42
116,관악산,2017-09-11,16
116,관악산,2017-09-14,24
116,관악산,2017-09-15,16
116,관악산,2017-09-18,18
116,관악산,2017-09-19,43
116,관악산,2017-09-20,20
116,관악산,2017-09-21,25
116,관악산,2017-09-22,26
116,관악산,2017-09-23,40
116,관악산,2017-09-24,47
116,관악산,2017-09-25,35
116,관악산,2017-09-26,44
116,관악산,2017-09-27,29
116,관악산,2017-09-28,20
116,관악산,2017-09-29,17
116,관악산,2017-09-30,30
116,관악산,2017-10-01,22
116,관악산,2017-10-02,20
116,관악산,2017-10-03,31
116,관악산,2017-10-04,19
116,관악산,2017-10-05,12
116,관악산,2017-10-06,10
116,관악산,2017-10-08,16
116,관악산,2017-10-09,21
116,관악산,2017-10-10,19
116,관악산,2017-10-12,18
116,관악산,2017-10-13,22
116,관악산,2017-10-14,16
116,관악산,2017-10-15,17
116,관악산,2017-10-16,23
116,관악산,2017-10-17,30
116,관악산,2017-10-18,17
116,관악산,2017-10-19,15
116,관악산,2017-10-20,21
116,관악산,2017-10-21,28
116,관악산,2017-10-22,19
116,관악산,2017-10-23,17
116,관악산,2017-10-24,26
116,관악산,2017-10-26,34
116,관악산,2017-10-27,39
116,관악산,2017-10-28,30
116,관악산,2017-10-29,50
116,관악산,2017-10-30,31
116,관악산,2017-10-31,22
116,관악산,2017-11-01,24
116,관악산,2017-11-02,26
116,관악산,2017-11-03,23
116,관악산,2017-11-04,42
116,관악산,2017-11-05,22
116,관악산,2017-11-06,22
116,관악산,2017-11-07,26
116,관악산,2017-11-08,45
116,관악산,2017-11-09,41
116,관악산,2017-11-10,29
116,관악산,2017-11-11,58
116,관악산,2017-11-12,21
116,관악산,2017-11-13,26
116,관악산,2017-11-14,34
116,관악산,2017-11-15,20
116,관악산,2017-11-16,20
116,관악산,2017-11-17,22
116,관악산,2017-11-18,31
116,관악산,2017-11-19,18
116,관악산,2017-11-20,25
116,관악산,2017-11-21,26
116,관악산,2017-11-22,40
116,관악산,2017-11-23,15
116,관악산,2017-11-24,14
116,관악산,2017-11-25,20
116,관악산,2017-11-26,37
116,관악산,2017-11-27,33
116,관악산,2017-11-28,47
116,관악산,2017-11-29,36
116,관악산,2017-11-30,20
116,관악산,2017-12-01,17
116,관악산,2017-12-02,22
116,관악산,2017-12-03,49
116,관악산,2017-12-04,32
116,관악산,2017-12-05,16
116,관악산,2017-12-06,21
116,관악산,2017-12-07,25
116,관악산,2017-12-08,21
116,관악산,2017-12-09,22
116,관악산,2017-12-10,24
116,관악산,2017-12-11,30
116,관악산,2017-12-12,23
116,관악산,2017-12-13,26
116,관악산,2017-12-14,30
116,관악산,2017-12-15,28
116,관악산,2017-12-16,28
116,관악산,2017-12-17,28
116,관악산,2017-12-18,28
116,관악산,2017-12-19,32
116,관악산,2017-12-20,21
116,관악산,2017-12-21,22
116,관악산,2017-12-22,31
116,관악산,2017-12-23,66
116,관악산,2017-12-24,27
116,관악산,2017-12-25,19
116,관악산,2017-12-26,19
116,관악산,2017-12-27,20
116,관악산,2017-12-28,30
116,관악산,2017-12-29,59
116,관악산,2017-12-30,81
116,관악산,2017-12-31,29
116,관악산,2018-01-01,32
116,관악산,2018-01-02,25
116,관악산,2018-01-03,25
116,관악산,2018-01-04,33
116,관악산,2018-01-05,37
116,관악산,2018-01-06,30
116,관악산,2018-01-07,28
116,관악산,2018-01-08,29
116,관악산,2018-01-09,25
116,관악산,2018-01-10,20
116,관악산,2018-01-11,23
116,관악산,2018-01-12,18
116,관악산,2018-01-13,37
116,관악산,2018-01-14,42
116,관악산,2018-01-15,45
116,관악산,2018-01-16,65
116,관악산,2018-01-17,64
116,관악산,2018-01-18,54
116,관악산,2018-01-19,39
116,관악산,2018-01-20,73
116,관악산,2018-01-21,36
116,관악산,2018-01-22,32
116,관악산,2018-01-23,15
116,관악산,2018-01-24,31
116,관악산,2018-01-25,19
116,관악산,2018-01-26,26
116,관악산,2018-01-27,28
116,관악산,2018-01-28,23
116,관악산,2018-01-29,35
116,관악산,2018-01-30,23
116,관악산,2018-01-31,27
116,관악산,2018-02-01,27
116,관악산,2018-02-02,34
116,관악산,2018-02-03,24
116,관악산,2018-02-04,23
116,관악산,2018-02-05,19
116,관악산,2018-02-06,22
116,관악산,2018-02-07,28
116,관악산,2018-02-08,41
116,관악산,2018-02-09,42
116,관악산,2018-02-10,52
116,관악산,2018-02-11,35
116,관악산,2018-02-12,33
116,관악산,2018-02-13,32
116,관악산,2018-02-14,48
116,관악산,2018-02-15,30
116,관악산,2018-02-16,33
116,관악산,2018-02-17,38
116,관악산,2018-02-18,26
116,관악산,2018-02-19,42
116,관악산,2018-02-20,38
116,관악산,2018-02-21,28
116,관악산,2018-02-22,29
116,관악산,2018-02-23,67
116,관악산,2018-02-24,44
116,관악산,2018-02-25,31
116,관악산,2018-02-26,42
116,관악산,2018-02-27,60
116,관악산,2018-03-01,30
116,관악산,2018-03-02,45
116,관악산,2018-03-03,31
116,관악산,2018-03-04,9
116,관악산,2018-03-06,22
116,관악산,2018-03-07,21
116,관악산,2018-03-09,41
116,관악산,2018-03-10,38
116,관악산,2018-03-11,37
116,관악산,2018-03-12,83
116,관악산,2018-03-13,23
116,관악산,2018-03-14,15
116,관악산,2018-03-17,25
116,관악산,2018-03-18,43
116,관악산,2018-03-19,19
116,관악산,2018-03-20,13
116,관악산,2018-03-21,10
116,관악산,2018-03-22,33
116,관악산,2018-03-23,45
116,관악산,2018-03-24,79
116,관악산,2018-03-25,57
116,관악산,2018-03-26,58
116,관악산,2018-03-27,58
116,관악산,2018-03-28,31
116,관악산,2018-03-29,36
116,관악산,2018-03-30,45
116,관악산,2018-03-31,40
116,관악산,2018-04-01,41
116,관악산,2018-04-02,43
116,관악산,2018-04-03,44
116,관악산,2018-04-06,102
116,관악산,2018-04-07,39
116,관악산,2018-04-08,23
116,관악산,2018-04-09,29
116,관악산,2018-04-10,36
116,관악산,2018-04-11,36
116,관악산,2018-04-12,41
116,관악산,2018-04-13,26
116,관악산,2018-04-15,54
116,관악산,2018-04-16,28
116,관악산,2018-04-17,53
116,관악산,2018-04-18,82
116,관악산,2018-04-19,58
116,관악산,2018-04-20,86
116,관악산,2018-04-21,30
116,관악산,2018-04-22,25
116,관악산,2018-04-25,30
116,관악산,2018-04-26,28
116,관악산,2018-04-27,40
116,관악산,2018-04-28,34
116,관악산,2018-04-29,41
116,관악산,2018-04-30,48
116,관악산,2018-05-01,37
116,관악산,2018-05-03,34
116,관악산,2018-05-04,35
116,관악산,2018-05-05,32
116,관악산,2018-05-07,30
116,관악산,2018-05-08,20
116,관악산,2018-05-09,22
116,관악산,2018-05-10,28
116,관악산,2018-05-11,37
116,관악산,2018-05-13,22
116,관악산,2018-05-14,52
116,관악산,2018-05-15,42
116,관악산,2018-05-20,12
116,관악산,2018-05-21,16
116,관악산,2018-05-22,25
116,관악산,2018-05-24,106
116,관악산,2018-05-25,74
116,관악산,2018-05-26,50
116,관악산,2018-05-27,50
116,관악산,2018-05-28,31
116,관악산,2018-05-29,28
116,관악산,2018-05-30,27
116,관악산,2018-05-31,31
116,관악산,2018-06-01,33
116,관악산,2018-06-02,26
116,관악산,2018-06-03,22
116,관악산,2018-06-04,30
116,관악산,2018-06-05,33
116,관악산,2018-06-06,33
116,관악산,2018-06-07,33
116,관악산,2018-06-08,25
116,관악산,2018-06-09,32
116,관악산,2018-06-10,11
116,관악산,2018-06-12,16
