date,weekdays,price,production,area,CPI,P.Gas,R.Gas,diesel,avg.temp,precipitation,wind.speed,avg.humid,t.sunhour,t.insolation,snow.depth,avg.gtemp,CHN.volume,USA.volume,ITA.volume,CHL.volume,ESP.volume
2020. 9. 16,수,32000,8904.352941,324.7058824,100.74,1726.8,1445.19,1253.03,22.5,0.3,1.9,79.9,0.3,6.21,0,22.2,359.04,1596.03,1149.003,113,82
2020. 9. 17,목,32000,8904.352941,324.7058824,100.74,1726.4,1443.53,1251.52,21.3,0,2.1,70.3,0.7,9.35,0,21.5,359.04,1596.03,1149.003,113,82
2020. 9. 18,금,37000,8904.352941,324.7058824,100.74,1725.73,1442.17,1249.93,21.5,0,2.8,62,9.8,21.24,0,22.4,359.04,1596.03,1149.003,113,82
2020. 9. 21,월,33000,8904.352941,324.7058824,100.74,1724.44,1440.34,1247.98,19.1,0,1.7,56.1,9.6,19.54,0,20.6,359.04,1596.03,1149.003,113,82
2020. 9. 22,화,33000,8904.352941,324.7058824,100.74,1724.06,1439.65,1246.87,20.2,0,2.8,55.3,10.7,21.71,0,21.8,359.04,1596.03,1149.003,113,82
2020. 9. 23,수,31600,8904.352941,324.7058824,100.74,1724.34,1438.4,1245.83,19.2,0,3.3,59.9,7.2,16.99,0,20.8,359.04,1596.03,1149.003,113,82
2020. 9. 24,목,31600,8904.352941,324.7058824,100.74,1722.96,1437.53,1244.36,20.6,0,3.7,59.6,8,18.54,0,22,359.04,1596.03,1149.003,113,82
2020. 9. 25,금,31600,8904.352941,324.7058824,100.74,1722.6,1436.4,1243.64,20.1,0,2.5,64.1,3.5,13.39,0,21.5,359.04,1596.03,1149.003,113,82
2020. 9. 28,월,31600,8904.352941,324.7058824,100.74,1721.42,1435.71,1242.64,20.7,0,2,66,10.5,19.29,0,22,359.04,1596.03,1149.003,113,82
2020. 9. 29,화,31600,8904.352941,324.7058824,100.74,1721.98,1435.27,1242.16,19.6,0,1.9,67.6,6.3,14.84,0,20.7,359.04,1596.03,1149.003,113,82
2020. 9. 30,수,0,8904.352941,324.7058824,100.74,1721.35,1434.64,1241.59,19.6,38.3,1.7,78,4.9,14,0,21.1,359.04,1596.03,1149.003,113,82
2020. 10. 1,목,0,8904.352941,324.7058824,100.18,1721.8,1434.97,1241.87,18.8,0,2.1,74.9,2.5,10.89,0,19.6,932,1415.08,730.001,16,97
2020. 10. 2,금,0,8904.352941,324.7058824,100.18,1721.62,1434.6,1241.41,19.2,0,2.3,79.6,1.9,6.34,0,18.5,932,1415.08,730.001,16,97
2020. 10. 5,월,22000,8904.352941,324.7058824,100.18,1720.36,1433.61,1240.41,13.3,0,2.5,57.3,10.5,19.44,0,14.5,932,1415.08,730.001,16,97
2020. 10. 6,화,23250,8904.352941,324.7058824,100.18,1720.93,1432.24,1238.93,14.2,0,2,55.9,10.8,19.81,0,14.6,932,1415.08,730.001,16,97
2020. 10. 7,수,28100,8904.352941,324.7058824,100.18,1720.6,1431.37,1237.84,16,0,1.9,48.9,8.9,16.99,0,14.9,932,1415.08,730.001,16,97
2020. 10. 8,목,28100,8904.352941,324.7058824,100.18,1719.07,1430.6,1237.18,17.2,0,3.1,53,10.8,19.27,0,15.9,932,1415.08,730.001,16,97
2020. 10. 9,금,0,8904.352941,324.7058824,100.18,1717.74,1429.07,1235.7,17.2,0,3,53.4,10.6,18.55,0,16.6,932,1415.08,730.001,16,97
2020. 10. 12,월,24600,8904.352941,324.7058824,100.18,1719.54,1429.65,1236.02,16.2,0,2.2,68.6,7.5,13.59,0,16.8,932,1415.08,730.001,16,97
2020. 10. 13,화,23100,8904.352941,324.7058824,100.18,1718.58,1428.36,1234.4,13.6,0,2.2,52.3,7.1,14.16,0,14.2,932,1415.08,730.001,16,97
2020. 10. 14,수,23100,8904.352941,324.7058824,100.18,1718.02,1427.22,1233.68,12.8,0,2.4,47,5.8,12.19,0,14.3,932,1415.08,730.001,16,97
2020. 10. 15,목,23100,8904.352941,324.7058824,100.18,1716.21,1425.71,1231.98,11.7,0,1.5,41.8,7.2,14.48,0,13.1,932,1415.08,730.001,16,97
2020. 10. 16,금,25350,8904.352941,324.7058824,100.18,1717.04,1424.76,1230.69,11.8,0,1.5,64.3,0,5.28,0,12.5,932,1415.08,730.001,16,97
2020. 10. 19,월,24350,8904.352941,324.7058824,100.18,1716.23,1423.92,1230.17,15.1,0,1.7,74.4,9.8,15.27,0,14.3,932,1415.08,730.001,16,97
2020. 10. 20,화,24350,8904.352941,324.7058824,100.18,1716.61,1423.26,1229.52,15.2,0,1.6,67.1,10,15.67,0,14.5,932,1415.08,730.001,16,97
2020. 10. 21,수,24350,8904.352941,324.7058824,100.18,1715.56,1421.79,1227.98,14.1,0,1.9,69.4,0.1,4.72,0,13.7,932,1415.08,730.001,16,97
2020. 10. 22,목,24350,8904.352941,324.7058824,100.18,1714.54,1420.51,1226.99,13.5,0,2.8,66,5.4,11.01,0,15.2,932,1415.08,730.001,16,97
2020. 10. 23,금,22000,8904.352941,324.7058824,100.18,1714.62,1419.92,1226.21,8.6,0,3,51.5,9.9,17.01,0,10.7,932,1415.08,730.001,16,97
2020. 10. 26,월,22500,8904.352941,324.7058824,100.18,1713.95,1419,1225.51,12.9,0,1.6,71.6,9.2,13.69,0,11.9,932,1415.08,730.001,16,97
2020. 10. 27,화,23500,8904.352941,324.7058824,100.18,1714.19,1418.62,1225.11,14,0,1.8,74.1,8.3,12.23,0,13.2,932,1415.08,730.001,16,97
2020. 10. 28,수,23500,8904.352941,324.7058824,100.18,1713.6,1417.24,1223.67,13.8,0,2.5,52.1,9.2,15.27,0,13.8,932,1415.08,730.001,16,97
2020. 10. 29,목,23500,8904.352941,324.7058824,100.18,1713.4,1416.82,1222.81,10.8,0,2,40.3,9,13.77,0,11.5,932,1415.08,730.001,16,97
2020. 10. 30,금,24100,8904.352941,324.7058824,100.18,1712.76,1415.28,1221.55,11.9,0,1.5,42.9,9.7,14.62,0,11.2,932,1415.08,730.001,16,97
2020. 11. 2,월,24350,8904.352941,324.7058824,100.09,1709.77,1414.23,1220.36,10.8,1.7,2.3,58.3,9.6,14.6,0,10,933.001,1505.07,842.009,209,129.11
2020. 11. 3,화,21250,8904.352941,324.7058824,100.09,1709.35,1411.54,1217.98,5.1,0.5,3.5,47.5,9.2,15.22,0,6.1,933.001,1505.07,842.009,209,129.11
2020. 11. 4,수,21250,8904.352941,324.7058824,100.09,1706.45,1410.07,1216.31,4.9,0,2.3,43.9,9.6,15.36,0,5.2,933.001,1505.07,842.009,209,129.11
2020. 11. 5,목,21250,8904.352941,324.7058824,100.09,1706.14,1409.55,1215.54,9.6,0,1.8,61.5,8.4,12.77,0,10.5,933.001,1505.07,842.009,209,129.11
2020. 11. 6,금,18750,8904.352941,324.7058824,100.09,1704.54,1408.47,1214.42,13.5,0,1.7,63.3,0.3,5.65,0,12.5,933.001,1505.07,842.009,209,129.11
2020. 11. 9,월,18500,8904.352941,324.7058824,100.09,1705.56,1407.79,1213.63,5.5,0,1.8,40.9,6,10.48,0,5.6,933.001,1505.07,842.009,209,129.11
2020. 11. 10,화,16500,8904.352941,324.7058824,100.09,1704.89,1407.62,1213.18,7.7,0,2.2,56.1,9.6,13.61,0,7.9,933.001,1505.07,842.009,209,129.11
2020. 11. 11,수,16250,8904.352941,324.7058824,100.09,1704.65,1406.64,1213.1,9.3,0,1.6,53.5,9.6,12.96,0,8.7,933.001,1505.07,842.009,209,129.11
2020. 11. 12,목,16250,8904.352941,324.7058824,100.09,1704.41,1407.25,1213.02,10.4,0,1.7,56.9,9.4,12.27,0,9.2,933.001,1505.07,842.009,209,129.11
2020. 11. 13,금,16250,8904.352941,324.7058824,100.09,1704.76,1406.91,1212.88,12.2,0,1.6,71.5,5.5,8.92,0,12.1,933.001,1505.07,842.009,209,129.11
2020. 11. 16,월,16250,8904.352941,324.7058824,100.09,1704.48,1407,1212.57,12.4,0,1.6,70.1,8.4,10.76,0,10.9,933.001,1505.07,842.009,209,129.11
2020. 11. 17,화,16250,8904.352941,324.7058824,100.09,1704.6,1406.72,1212.46,15.9,0.1,2.3,67.5,1.3,5.7,0,13,933.001,1505.07,842.009,209,129.11
2020. 11. 18,수,16250,8904.352941,324.7058824,100.09,1704.53,1406.59,1212.74,16.6,12.2,2.6,91.4,0,2.63,0,15.3,933.001,1505.07,842.009,209,129.11
2020. 11. 19,목,14600,8904.352941,324.7058824,100.09,1703.93,1406.95,1212.73,13.6,86.9,4.2,90.5,0,0.96,0,14.6,933.001,1505.07,842.009,209,129.11
2020. 11. 20,금,14600,8904.352941,324.7058824,100.09,1704.57,1407.12,1213.15,2.8,0,3.2,74.3,0,2.74,0,6.2,933.001,1505.07,842.009,209,129.11
2020. 11. 23,월,14600,8904.352941,324.7058824,100.09,1704.72,1407.3,1213.23,1.7,0,2.3,61.4,9.2,12.35,0,2.9,933.001,1505.07,842.009,209,129.11
2020. 11. 24,화,14600,8904.352941,324.7058824,100.09,1705.64,1407.49,1213.31,2.9,0,1.8,54.5,1.3,6.33,0,3.5,933.001,1505.07,842.009,209,129.11
2020. 11. 25,수,14600,8904.352941,324.7058824,100.09,1703.94,1407.63,1213.28,4.6,0,1.5,64.1,4.6,8.32,0,3.5,933.001,1505.07,842.009,209,129.11
2020. 11. 26,목,14600,8904.352941,324.7058824,100.09,1704.26,1408.97,1215.09,5.6,0,1.7,66.5,6.6,9.8,0,4.4,933.001,1505.07,842.009,209,129.11
2020. 11. 27,금,14600,8904.352941,324.7058824,100.09,1704.6,1410.05,1216.1,4.1,0,2.7,61.6,5,8.52,0,4.9,933.001,1505.07,842.009,209,129.11
2020. 11. 30,월,14250,8904.352941,324.7058824,100.09,1705.39,1412.15,1217.99,-0.2,0,1.9,57.8,9.1,11.55,0,0.4,933.001,1505.07,842.009,209,129.11
2020. 12. 1,화,14500,8904.352941,324.7058824,100.33,1707.08,1414.78,1221.45,1.1,0,1.9,44.5,7.3,10.69,0,0.3,976.005,2066.103,937.1,147,91
2020. 12. 2,수,14500,8904.352941,324.7058824,100.33,1707.73,1416.06,1222.83,2.4,0,1.8,41.4,3.4,6.38,0,2.2,976.005,2066.103,937.1,147,91
2020. 12. 3,목,14500,8904.352941,324.7058824,100.33,1708,1417.95,1224.59,0.7,0,2.7,47.1,9.1,11.52,0,1.2,976.005,2066.103,937.1,147,91
2020. 12. 4,금,0,8904.352941,324.7058824,100.33,1709.14,1419.45,1225.94,-0.6,0,1.8,53.8,9,11.62,0,-0.3,976.005,2066.103,937.1,147,91
2020. 12. 7,월,16350,8904.352941,324.7058824,100.33,1709.56,1421.92,1228.7,3.4,0,2.6,57.5,7.4,8.93,0,3.1,976.005,2066.103,937.1,147,91
2020. 12. 8,화,15350,8904.352941,324.7058824,100.33,1710.55,1424.18,1230.83,-0.5,0,2,50,8.7,11.4,0,0.1,976.005,2066.103,937.1,147,91
2020. 12. 9,수,15350,8904.352941,324.7058824,100.33,1710.64,1425.68,1231.72,1.5,0,1.5,55.1,5.9,8.48,0,-0.3,976.005,2066.103,937.1,147,91
2020. 12. 10,목,15350,8904.352941,324.7058824,100.33,1710.34,1427.67,1233.75,5.8,0,1.7,69.9,1.1,4.74,0,3.9,976.005,2066.103,937.1,147,91
2020. 12. 11,금,17250,8904.352941,324.7058824,100.33,1711.59,1431.18,1236.87,5.3,0,1.8,77.1,2.4,5.85,0,3.3,976.005,2066.103,937.1,147,91
2020. 12. 14,월,21000,8904.352941,324.7058824,100.33,1714.1,1436.84,1242.57,-7.7,0,3.4,49.1,8.9,11.44,1.7,-1.9,976.005,2066.103,937.1,147,91
2020. 12. 15,화,21000,8904.352941,324.7058824,100.33,1716.1,1442.43,1247.86,-8.3,0,2.8,43,9,11.61,1,-3.7,976.005,2066.103,937.1,147,91
2020. 12. 16,수,21000,8904.352941,324.7058824,100.33,1717.59,1445.86,1251.27,-8.3,0,2.6,43.9,9,11.44,0.8,-4.3,976.005,2066.103,937.1,147,91
2020. 12. 17,목,21000,8904.352941,324.7058824,100.33,1718.09,1449.04,1254.15,-4.9,0,1.7,47,9,11.15,0.7,-3.7,976.005,2066.103,937.1,147,91
2020. 12. 18,금,18750,8904.352941,324.7058824,100.33,1721.36,1453.93,1258.54,-2.1,0.2,3,57,5.5,8.45,0.6,-1.3,976.005,2066.103,937.1,147,91
2020. 12. 21,월,15350,8904.352941,324.7058824,100.33,1725.61,1464.69,1268.88,-1,0,1.6,64.1,8.8,9.99,0,-2.4,976.005,2066.103,937.1,147,91
2020. 12. 22,화,16100,8904.352941,324.7058824,100.33,1728.49,1469.05,1274.03,2,0,2,67.6,5.2,7.83,0,-0.4,976.005,2066.103,937.1,147,91
2020. 12. 23,수,19000,8904.352941,324.7058824,100.33,1730.19,1472.55,1277.28,4.5,0,2.3,76.6,1.7,4.6,0,0.4,976.005,2066.103,937.1,147,91
2020. 12. 24,목,19000,8904.352941,324.7058824,100.33,1733.02,1478.11,1282.17,2.6,0,2.9,61.5,7.9,9.82,0,0.7,976.005,2066.103,937.1,147,91
2020. 12. 25,금,0,8904.352941,324.7058824,100.33,1735.18,1483.04,1287.43,-0.8,0,2.1,51.9,9,10.88,0,-1.4,976.005,2066.103,937.1,147,91
2020. 12. 28,월,19000,8904.352941,324.7058824,100.33,1737.87,1487.17,1291.68,6.7,1.3,1.4,72.1,8,9.12,0,2.7,976.005,2066.103,937.1,147,91
2020. 12. 29,화,19000,8904.352941,324.7058824,100.33,1741.29,1489.53,1294.1,0.1,0.2,2.9,70.8,0,1.98,0,-0.1,976.005,2066.103,937.1,147,91
2020. 12. 30,수,19000,8904.352941,324.7058824,100.33,1743.27,1492.42,1297.15,-10.9,0,4.1,55.5,8.3,11.36,0,-4.4,976.005,2066.103,937.1,147,91
2020. 12. 31,목,19000,8904.352941,324.7058824,100.33,1745.92,1496.1,1300.47,-8.9,0,2.4,53.9,6,9.06,0,-5,976.005,2066.103,937.1,147,91
